elo_diff,attack_diff,defense_diff,goal_diff_diff,goals_for_diff,goals_against_diff,net_goals_diff,form_diff,home_form,away_form,position_diff,shots_on_target_diff,possession_diff,clean_sheet_diff,rest_days_diff,home_short_rest,away_short_rest,home_euro_fatigue,away_euro_fatigue,is_neutral,lambda_home,lambda_away,vegas_home_prob,vegas_draw_prob,mc_home_win_prob,home_att_home,home_def_home,away_att_away,away_def_away,match_id,gameweek,season,home_team,away_team,match_date,actual_outcome,home_win_label,draw_label,away_win_label
1.8310269645207882,0.2866666666666666,0.09333333333333338,0.5130000000000001,0.387,-0.1260000000000001,0.5130000000000001,0.19000000000000017,0.0,0.0,1,2.0,0.0,0.044999999999999984,0,0,0,0,0,0,2.5746447811447806,0.9582222222222222,0.1797949952270332,0.25972690670575455,0.7105465114221753,1.407259259259259,0.9582222222222222,0.7407407407407407,1.355218855218855,2015-20150814-AVL-MUN,1,2015,AVL,MUN,2015-08-14,away,0,0,1
2.9021090765747886,-0.04148148148148145,0.18148148148148135,0.18900000000000006,-0.05599999999999983,-0.24499999999999988,0.18900000000000006,0.07000000000000017,0.0,0.0,2,-4.0,0.0,0.127,-1,0,0,0,0,0,2.3824478114478116,1.134222222222222,0.42793401724115104,0.28614749148188556,0.6379218660116431,1.1712592592592592,1.134222222222222,0.7407407407407407,1.5067340067340067,2015-20150815-WHU-LEI,1,2015,WHU,LEI,2015-08-15,away,0,0,1
11.507436363842771,0.30814814814814817,0.06074074074074076,0.498,0.41600000000000004,-0.08199999999999985,0.498,0.10666666666666669,0.0,0.0,-9,3.0,0.0,0.0,2,0,0,0,0,0,1.830191919191919,0.8074124293785311,0.4204172796415572,0.29159653935550994,0.6003312193571708,0.9702222222222222,1.095111111111111,0.5461393596986818,1.397306397306397,2015-20150815-WAT-WBA,1,2015,WAT,WBA,2015-08-15,draw,0,1,0
1.8310269645207882,0.43999999999999995,0.05333333333333323,0.6660000000000001,0.5940000000000001,-0.07200000000000006,0.6660000000000001,0.2466666666666666,0.0,0.0,1,3.0,0.0,0.035999999999999976,1,0,0,0,0,0,2.8689494949494945,0.9426440677966101,0.5351890152141919,0.2648456764908084,0.7589471257625231,1.5208888888888887,1.029925925925926,0.6779661016949152,1.397306397306397,2015-20150815-TOT-STK,1,2015,TOT,STK,2015-08-15,draw,0,1,0
2.1257564757083856,-0.2466666666666666,-0.4933333333333334,-0.9989999999999999,-0.33299999999999985,0.6659999999999999,-0.9989999999999999,-0.36999999999999994,0.0,0.0,2,0.0,0.0,-0.13500000000000006,-1,0,0,0,0,0,1.1096767676767676,1.379550533584432,0.4906911127548919,0.2780357722028707,0.28285866766812173,0.6642962962962963,1.4405925925925926,0.709353421217828,1.2373737373737372,2015-20150815-SOU-EVE,1,2015,SOU,EVE,2015-08-15,away,0,0,1
2.9021090765747886,0.21407407407407386,0.08592592592592618,0.405,0.2889999999999997,-0.11600000000000033,0.405,0.14999999999999994,0.0,0.0,-1,-1.0,0.0,0.03600000000000003,0,0,0,0,0,0,2.0651986531986526,0.8131575643440053,0.3846814704807854,0.3034790892495616,0.6500569241028566,0.9877037037037034,1.042962962962963,0.5775266792215945,1.5488215488215487,2015-20150815-SUN-NOR,1,2015,SUN,NOR,2015-08-15,away,0,0,1
2.1257564757083856,-0.37999999999999967,-0.24666666666666648,-0.8459999999999994,-0.5129999999999997,0.33299999999999974,-0.8459999999999994,-0.3133333333333332,0.0,0.0,1,6.0,0.0,-0.11699999999999999,1,0,0,0,0,0,1.3340555555555556,1.4663352165725048,0.4948119021137865,0.27491053452781855,0.3261104319369565,0.9702222222222222,1.029925925925926,1.054613935969868,1.0185185185185184,2015-20150815-SWA-NEW,1,2015,SWA,NEW,2015-08-15,home,1,0,0
16.55423296629442,-0.2644444444444447,-0.31259259259259264,-0.7790000000000006,-0.35700000000000043,0.42200000000000015,-0.7790000000000006,-0.33666666666666667,0.0,0.0,-13,1.0000000000000009,0.0,-0.14400000000000002,1,0,0,0,0,0,1.069449494949495,1.57549278091651,0.1876921352073327,0.2560818830906421,0.23987536377566646,0.9702222222222222,1.0103703703703704,1.155053358443189,0.8164983164983165,2015-20150816-CRY-ARS,1,2015,CRY,ARS,2015-08-16,away,0,0,1
11.507436363842771,0.16740740740740767,0.18148148148148135,0.4710000000000001,0.2260000000000002,-0.24499999999999988,0.4710000000000001,0.1299999999999999,0.0,0.0,-8,4.000000000000001,0.0,0.127,-2,0,0,0,0,0,2.5669966329966334,1.2714425612052729,0.4600451170723344,0.2824945427006572,0.642728234069736,1.590814814814815,0.893037037037037,1.054613935969868,1.1952861952861953,2015-20150816-MCI-CHE,1,2015,MCI,CHE,2015-08-16,home,1,0,0
10.444558125988806,0.614074074074074,0.5140740740740738,1.5229999999999995,0.8289999999999997,-0.6939999999999997,1.5229999999999995,0.5833333333333333,0.0,0.0,-11,1.0,0.0,0.271,-1,0,0,0,0,0,3.78851515151515,0.8198418079096045,0.6639001739836561,0.2098327202220161,0.8781472502493424,2.045333333333333,0.6322962962962962,0.96045197740113,1.3720538720538717,2015-20150817-LIV-BOU,1,2015,LIV,BOU,2015-08-17,home,1,0,0
-20.104527801127915,-0.07529411764705884,-0.3952941176470588,-0.6352941176470588,-0.10164705882352942,0.5336470588235294,-0.6352941176470588,-0.14509803921568637,0.0,0.3333333333333333,14,-4.411764705882353,0.0,-0.13364705882352945,0,0,0,0,0,0,1.748733905723905,1.2149981167608288,0.25323093091483884,0.29007282711283383,0.48254447608345064,0.9630074074074072,1.1608888888888889,0.7752667922159447,1.345117845117845,2015-20150822-SUN-SWA,1,2015,SUN,SWA,2015-08-22,draw,0,1,0
11.511284580976735,0.09655773420479308,-0.09132897603485834,0.007058823529412006,0.13035294117647078,0.12329411764705878,0.007058823529412006,-0.006535947712418277,0.0,0.0,-12,1.4117647058823524,0.0,0.04235294117647054,2,0,0,0,0,0,1.9935937710437703,1.3641030508474576,0.4045378135656229,0.2887949498604341,0.5068921525795005,1.128207407407407,1.168948148148148,0.864406779661017,1.3089225589225586,2015-20150822-WHU-BOU,1,2015,WHU,BOU,2015-08-22,away,0,0,1
4.1886127565246625,0.05333333333333323,-0.14152505446623098,-0.1190588235294121,0.07199999999999984,0.19105882352941195,-0.1190588235294121,-0.02230936819172119,0.0,0.3333333333333333,-5,1.4705882352941169,0.0,-0.032,0,0,0,0,0,0,1.514020875420875,1.3325764218455745,0.4121469842494438,0.29343581615032543,0.3985835236634924,0.7978074074074072,1.301688888888889,0.7583176396735719,1.4057239057239057,2015-20150822-NOR-STK,1,2015,NOR,STK,2015-08-22,draw,0,1,0
15.11083514040729,-0.087843137254902,-0.09830065359477125,-0.2512941176470589,-0.11858823529411766,0.13270588235294123,-0.2512941176470589,-0.06736383442265803,1.0,0.0,-13,1.0588235294117636,0.0,-0.06400000000000003,0,0,0,0,0,0,2.10123872053872,1.5902616949152544,0.3605430963352624,0.2837530487751309,0.4837781766728636,1.2245629629629626,1.1982814814814815,0.983050847457627,1.271043771043771,2015-20150822-LEI-TOT,1,2015,LEI,TOT,2015-08-22,draw,0,1,0
2.882663035765063,-0.08714596949891096,-0.19555555555555548,-0.3816470588235299,-0.11764705882352988,0.264,-0.3816470588235299,-0.1718518518518518,0.0,1.0,-2,3.4117647058823533,0.0,-0.1063529411764706,-2,0,0,0,0,0,1.4241404545454546,1.4042995605775268,0.5196235969433413,0.27115422449969523,0.3610806462040719,0.947274074074074,1.0574814814814815,0.9836785938480854,1.1136363636363635,2015-20150822-CRY-AVL,1,2015,CRY,AVL,2015-08-22,home,1,0,0
15.033238741857758,-0.27015250544662306,0.05925925925925912,-0.28470588235294136,-0.3647058823529412,-0.07999999999999985,-0.28470588235294136,-0.09411764705882353,1.0,0.0,-12,-1.2352941176470587,0.0,0.09600000000000003,1,0,0,0,0,0,1.4408648148148144,1.2102833898305085,0.707107359756917,0.19017975786130253,0.4055248957706206,1.0023407407407405,0.9445333333333333,0.9491525423728813,1.0648148148148147,2015-20150822-MUN-NEW,1,2015,MUN,NEW,2015-08-22,draw,0,1,0
-7.5247338094993665,-0.4698910675381265,-0.18126361655773415,-0.8790588235294119,-0.6343529411764708,0.2447058823529411,-0.8790588235294119,-0.2889760348583878,0.3333333333333333,1.0,4,-3.1764705882352935,0.0,-0.13035294117647062,1,0,0,0,0,0,1.453092575757575,1.7059422975517893,0.19876026578380968,0.24947768076110557,0.3130064361009746,1.037081481481481,1.0105481481481482,1.2504708097928436,1.0378787878787878,2015-20150823-EVE-MCI,1,2015,EVE,MCI,2015-08-23,away,0,0,1
9.274974228068686,0.20740740740740748,0.5755119825708059,1.056941176470588,0.28,-0.776941176470588,1.056941176470588,0.2977777777777778,0.3333333333333333,0.3333333333333333,-5,0.5882352941176467,0.0,0.1816470588235294,0,0,0,0,0,0,2.148270454545454,0.7684338983050848,0.3508214019326656,0.2949746215953615,0.6777549465836012,0.8732,0.9855999999999999,0.5775266792215945,1.822390572390572,2015-20150823-WAT-SOU,1,2015,WAT,SOU,2015-08-23,draw,0,1,0
-1.6497329763319613,-0.6020043572984749,0.05821350762527233,-0.7341176470588237,-0.8127058823529413,-0.07858823529411763,-0.7341176470588237,-0.2993464052287581,0.0,0.0,1,-2.1764705882352935,0.0,0.03764705882352942,1,0,0,0,0,0,1.1992554545454543,1.5326155932203385,0.15981733716573457,0.2536497718560807,0.27981363130510933,0.6843999999999999,1.1960888888888885,0.9491525423728813,1.297979797979798,2015-20150823-WBA-CHE,1,2015,WBA,CHE,2015-08-23,away,0,0,1
-11.35174999604692,-0.27015250544662317,-0.20915032679738554,-0.6470588235294117,-0.3647058823529412,0.2823529411764705,-0.6470588235294117,-0.22457516339869288,0.0,1.0,8,4.176470588235295,0.0,-0.22399999999999998,1,0,0,0,0,0,1.435952727272727,1.351767583176397,0.556646710098581,0.25206712134583587,0.3745943852901637,1.4474666666666665,0.7172148148148149,1.3961079723791587,0.7348484848484848,2015-20150824-ARS-LIV,1,2015,ARS,LIV,2015-08-24,draw,0,1,0
11.733565780839172,0.16438356164383516,0.9472044647387111,1.5006438356164373,0.22191780821917728,-1.27872602739726,1.5006438356164373,0.5952562151192288,1.0,1.0,-7,1.2831050228310508,0.0,0.40087671232876715,-2,0,0,0,0,0,3.4076054545454544,0.6954187570621468,0.7055918150170413,0.18760345797876213,0.8651743498682491,1.9148740740740737,0.5690666666666666,0.9052102950408034,1.3181818181818183,2015-20150829-LIV-WHU,1,2015,LIV,WHU,2015-08-29,away,0,0,1
11.111125913943624,0.1281380010147134,0.3068797564687975,0.5872739726027396,0.17298630136986315,-0.41428767123287646,0.5872739726027396,0.17960933536276014,0.0,0.0,-5,-0.7671232876712328,0.0,0.11612328767123284,0,0,0,0,0,0,2.5791224242424238,0.9944084871311989,0.5051980558492711,0.28241897771495295,0.7034998171916746,1.266533333333333,0.936474074074074,0.7865662272441932,1.5084175084175084,2015-20150829-AVL-SUN,1,2015,AVL,SUN,2015-08-29,draw,0,1,0
-12.496302664045743,0.144951801116185,-0.07025875190258724,0.10083561643835681,0.19568493150684962,0.09484931506849281,0.10083561643835681,0.06053272450532737,0.0,1.0,12,-0.3378995433789944,0.0,0.055999999999999994,0,0,0,0,0,0,2.3237686363636367,1.1333748148148146,0.44076416362776094,0.27919132649038564,0.6268316247423866,1.2036,1.0303407407407406,0.8148148148148149,1.4301346801346801,2015-20150829-BOU-LEI,1,2015,BOU,LEI,2015-08-29,draw,0,1,0
-8.590464352968638,0.2762760020294267,-0.15481481481481452,0.1639726027397268,0.3729726027397262,0.2089999999999994,0.1639726027397268,0.13673262303399292,0.3333333333333333,1.0,7,-1.6712328767123288,0.0,0.035,-1,0,0,0,0,0,2.4768596632996625,1.1250708851224107,0.7045472801237302,0.1961226020267469,0.6574540190244259,1.4697481481481478,0.9812148148148148,0.8493408662900189,1.248316498316498,2015-20150829-CHE-CRY,1,2015,CHE,CRY,2015-08-29,away,0,0,1
26.43853003649633,0.8339015728056826,0.2601826484018265,1.4770136986301372,1.1257671232876716,-0.35124657534246573,1.4770136986301372,0.4644444444444443,1.0,0.3333333333333333,-13,5.515981735159816,0.0,0.1581232876712329,0,0,0,0,0,0,3.1725874747474747,0.8411954802259888,0.7994412640820213,0.13126686467636323,0.8167779182338634,1.6539555555555556,0.8037333333333333,0.7752667922159447,1.4208754208754206,2015-20150829-MCI-WAT,1,2015,MCI,WAT,2015-08-29,home,1,0,0
-1.3637451815229724,-0.12558092338914262,-0.19547437848807703,-0.43342465753424664,-0.16953424657534266,0.263890410958904,-0.43342465753424664,-0.17721968543886357,0.3333333333333333,1.0,5,-4.328767123287672,0.0,-0.034999999999999976,2,0,0,0,0,0,1.605031784511784,1.3757322284996862,0.16133791224661614,0.241997015606119,0.41255624053097417,1.4697481481481478,0.8580148148148148,1.1876961707470184,0.8089225589225588,2015-20150829-NEW-ARS,1,2015,NEW,ARS,2015-08-29,away,0,0,1
11.413468268180623,0.14947742262810781,0.16032470826991352,0.41823287671232867,0.20179452054794544,-0.21643835616438323,0.41823287671232867,0.10010654490106544,0.0,0.3333333333333333,-5,-0.26940639269406397,0.0,-0.08889041095890413,1,0,0,0,0,0,1.4423890909090908,0.6953708474576269,0.4947214190049699,0.28408520629825873,0.5329130547141755,0.8495999999999999,1.0479407407407404,0.4915254237288135,1.2575757575757576,2015-20150829-STK-WBA,1,2015,STK,WBA,2015-08-29,away,0,0,1
-4.5073839823892285,0.24729578893962423,-0.047904616945712686,0.26917808219178063,0.3338493150684927,0.06467123287671206,0.26917808219178063,0.08899036022323692,0.3333333333333333,1.0,7,3.018264840182648,0.0,-0.10989041095890412,1,0,0,0,0,0,2.280593636363636,1.2490989077212804,0.48814553887293516,0.2741062638972444,0.5928906799021229,1.5169481481481482,1.0750814814814813,0.8606403013182674,1.1136363636363635,2015-20150829-TOT-EVE,1,2015,TOT,EVE,2015-08-29,draw,0,1,0
-7.176418466515315,-0.3478031456113648,-0.18271943176052763,-0.7162054794520549,-0.4695342465753425,0.24667123287671244,-0.7162054794520549,-0.21092338914256714,0.0,1.0,9,-1.7762557077625578,0.0,0.10198630136986303,-1,0,0,0,0,0,1.1848630303030299,1.5213297175141245,0.4697949420433936,0.2802590309427165,0.2780406534108197,0.5978666666666665,1.5187555555555556,0.7419962335216572,1.4680134680134678,2015-20150830-SOU-NOR,1,2015,SOU,NOR,2015-08-30,home,1,0,0
-0.18617902746268555,0.18592592592592583,-0.18535768645357664,0.0007671232876712564,0.2509999999999998,0.2502328767123285,0.0007671232876712564,-0.05511922881785891,1.0,1.0,4,3.748858447488585,0.0,-0.20410958904109588,0,0,0,0,0,0,1.6817425757575757,0.9269333333333333,0.2757192276301227,0.2943853566067906,0.5342766577584991,1.0213481481481481,0.9269333333333333,0.7407407407407407,1.2196969696969695,2015-20150830-SWA-MUN,1,2015,SWA,MUN,2015-08-30,home,1,0,0
-3.9959118308106554,-0.42165723560117563,-0.24376248336769457,-0.8983166206079748,-0.569237268061587,0.32907935254638776,-0.8983166206079748,-0.2311760319340265,0.19607843137254902,0.588235294117647,3,0.9206474536123173,0.0,-0.04799999999999999,-1,0,0,0,0,0,1.5173304812834219,1.8542030504564737,0.4019449544253487,0.2867853126019967,0.3033755510240811,0.7914666666666665,1.2296784313725488,1.1169454599165467,1.4200831847890667,2015-20150912-NOR-BOU,2,2015,NOR,BOU,2015-09-12,home,1,0,0
-7.781819926841536,-0.10154026114547243,0.1306282990451959,0.03926885116462664,-0.1370793525463878,-0.17634820371101445,0.03926885116462664,0.11755757336491646,0.0,0.3333333333333333,4,-2.088037899723647,0.0,0.014837741808132632,1,0,0,0,0,0,1.701316612491699,0.890818271112588,0.30914742046702914,0.3037499644051457,0.5482202100366456,0.7826474945533769,1.3101037037037035,0.5036741626970939,1.6102198455139631,2015-20150912-WBA-SOU,2,2015,WBA,SOU,2015-09-12,draw,0,1,0
5.297913580983504,-0.3985810998523198,-0.16746998874120866,-0.7641689696012637,-0.5380844848006319,0.2260844848006318,-0.7641689696012637,-0.3955555555555556,0.6078431372549019,0.6078431372549019,-3,0.913541255428346,0.0,-0.126,-1,0,0,0,0,0,0.7814038740344623,1.4010943997636718,0.493619205320575,0.2860577655187315,0.19057007333370396,0.8861281045751633,0.8395851851851851,1.2361434215870906,0.6531986531986532,2015-20150912-MUN-LIV,2,2015,MUN,LIV,2015-09-12,home,1,0,0
-16.809413806457997,-0.4304659969879078,-0.07953678115541507,-0.6885037504934859,-0.5811290959336757,0.10737465455981021,-0.6885037504934859,-0.2317234723867176,0.3333333333333333,0.3333333333333333,12,-4.936833793920253,0.0,0.09254086063955785,1,0,0,0,0,0,1.334029613784908,0.9066602858092391,0.35397124515312217,0.29786660356410233,0.44673042283425635,0.7761777777777779,0.8760888888888888,0.766589121524316,1.2731233907704496,2015-20150912-WAT-SWA,2,2015,WAT,SWA,2015-09-12,home,1,0,0
-18.641559158944347,-0.43019052214472686,-0.43361377959088176,-1.1661358073430717,-0.5807572048953813,0.5853786024476904,-1.1661358073430717,-0.2751563802254683,0.588235294117647,0.9999999999999999,2,-1.2080536912751683,0.0,-0.44799999999999995,0,0,0,0,0,0,1.2597422697563874,1.7461940348887974,0.17589031565415175,0.2388635831736491,0.2602477798281289,1.0114718954248365,1.0174466230936818,1.2712972194527528,0.9225589225589226,2015-20150912-CRY-MCI,2,2015,CRY,MCI,2015-09-12,away,0,0,1
9.789722978346845,-0.43511280724071855,0.3836791390680062,-0.06943545203316148,-0.58740228977497,-0.5179668377418085,-0.06943545203316148,-0.11385708645874465,0.1372549019607843,0.588235294117647,-4,-3.0098697196999615,0.0,0.21729411764705886,0,0,0,0,0,0,1.617511675928838,1.5857275816993464,0.24188942791831272,0.27844520968253705,0.3740869763133597,0.9121673202614377,1.062874074074074,1.1051290572726264,1.3135274311744898,2015-20150912-EVE-CHE,2,2015,EVE,CHE,2015-09-12,home,1,0,0
9.809614769011205,0.3728701144887485,0.5227184863505431,1.2090446111330437,0.5033746545598106,-0.7056699565732331,1.2090446111330437,0.5317234723867175,0.19607843137254902,0.3333333333333333,-11,3.361626529806553,0.0,0.3884563758389262,0,0,0,0,0,0,2.3049380075262427,0.636980461491343,0.7451935682762019,0.1706334071149241,0.738542685699776,1.2866370370370368,0.627841394335512,0.7515232081533179,1.3269954446425034,2015-20150912-ARS-STK,2,2015,ARS,STK,2015-09-12,home,1,0,0
14.846324553009936,-0.07308388530654641,-0.023610124139141098,-0.13053691275167822,-0.09866324516383762,0.031873667587840604,-0.13053691275167822,-0.052441110672456936,0.6078431372549019,0.411764705882353,-8,0.06514015001973927,0.0,-0.12016502171338331,0,0,0,0,0,0,1.8172773865529572,1.4756997629334219,0.5095042967454493,0.26985190014892124,0.44314913796246336,1.1562806100217862,1.1426021786492373,0.9566854990583804,1.1641909288968113,2015-20150913-LEI-AVL,2,2015,LEI,AVL,2015-09-13,home,1,0,0
-9.063941637815788,-0.01423520638680531,-0.42052199850857575,-0.5869222266087644,-0.019217528622187174,0.5677046979865772,-0.5869222266087644,-0.16579286748256356,0.19607843137254902,0.19607843137254902,2,-3.121594946703514,0.0,-0.18191551519936833,0,0,0,0,0,0,1.535418181818182,1.4329064466730528,0.2296470466747988,0.2752744942692637,0.3836057675148738,0.938311111111111,1.1045228758169934,0.9609689450168014,1.2121212121212124,2015-20150913-SUN-TOT,2,2015,SUN,TOT,2015-09-13,away,0,0,1
18.720000670761237,0.5027760962699772,-0.36586509920896026,0.18482984603237296,0.6787477299644693,0.49391788393209635,0.18482984603237296,-0.036154757204895305,0.0,0.19607843137254902,-8,3.2727990525069095,0.0,0.00553967627319385,0,0,0,0,0,0,1.5928306548763294,1.5694799335327352,0.428265769052687,0.28285063457009896,0.3712173182958332,1.2594474945533767,1.3779660130718954,0.8436911487758945,0.9368191721132897,2015-20150914-WHU-NEW,2,2015,WHU,NEW,2015-09-14,home,1,0,0
-0.506978493396673,-0.20146753800065964,-0.06878797227865052,-0.3648449388770687,-0.2719811763008906,0.09286376257617812,-0.3648449388770687,-0.09078641766067386,0.9999999999999999,0.6078431372549019,1,0.18264757852223212,0.0,-0.1462125419205943,0,0,0,0,0,0,1.4332153535353533,0.9230770836944503,0.419690506211435,0.2888770864514214,0.470323704442674,1.072474074074074,0.9110867102396514,0.7504892729219748,0.9898989898989898,2015-20150919-SWA-EVE,2,2015,SWA,EVE,2015-09-19,draw,0,1,0
-27.032732883022618,-0.6594718839859657,0.03440500469457253,-0.843840287043381,-0.8902870433810537,-0.0464467563376727,-0.843840287043381,-0.3013392553059352,0.0,0.6078431372549019,16,-0.623021167646316,0.0,0.020000000000000018,1,0,0,0,0,0,1.3799563636363636,1.0972974291938997,0.3868773085156561,0.2932147723746434,0.41422406171288706,0.7552,1.0138074074074073,0.8017429193899783,1.3535353535353536,2015-20150919-STK-LEI,2,2015,STK,LEI,2015-09-19,draw,0,1,0
-12.722606585843096,0.07755286569249265,-0.09117260132730165,-0.01838664310699223,0.1046963686848651,0.12308301179185732,-0.01838664310699223,-0.008325753902905797,0.1372549019607843,0.1372549019607843,7,-1.1788612022646134,0.0,-0.16214777685622594,-2,0,0,0,0,0,2.4992100138641313,0.7706196269579063,0.3838702216690577,0.2942473673480094,0.739502941728909,1.2967599128540304,0.8401429193899782,0.6794431520254053,1.4276094276094276,2015-20150919-NEW-WAT,2,2015,NEW,WAT,2015-09-19,away,0,0,1
21.567773785524196,0.008973511393185696,0.4904321544147008,0.6741976488406467,0.012114240380800556,-0.6620834084598461,0.6741976488406467,0.3076003322929145,0.9999999999999999,0.9999999999999999,-4,3.2041037106487327,0.0,0.2151929248855073,2,0,0,0,0,0,2.578285062388592,1.0188635515675197,0.7577712319525713,0.16014015044016233,0.6981112858754577,1.6299503267973856,0.7144296296296296,1.0563863963664561,1.1717171717171717,2015-20150919-MCI-WHU,2,2015,MCI,WHU,2015-09-19,away,0,0,1
-19.31622531116841,-0.023973170819660217,-0.9768309833760049,-1.3510856081641482,-0.032363780606541326,1.318721827557607,-1.3510856081641482,-0.40799379488391785,0.1372549019607843,0.9999999999999999,12,-4.360571201904007,0.0,-0.4498649525801449,0,0,0,0,0,0,1.3343220887071405,1.586107597208375,0.39975776622336456,0.28318268241110806,0.30468447013616956,1.383905882352941,1.0368,1.1331930135519368,0.7142008318478906,2015-20150919-CHE-ARS,2,2015,CHE,ARS,2015-09-19,home,1,0,0
